DateTime,AddedIPs,RemovedIPs
1639950122,59,54
1639950484,26,0
1639951690,45,42
1639952284,24,0
1639953005,22,34
1639953849,268,270
1639954083,41,20
1639954443,13,0
1639955786,19,22
1639956244,64,31
1639956965,26,45
1639957927,23,18
1639958524,40,37
1639959846,348,0
1639960923,82,51
1639961788,8,9
1639963931,123,76
1639965848,42,15
1639965963,37,32
1639966324,10,0
1639967405,41,54
1639967790,13,15
1639968843,49,18
1639969684,9,13
1639971005,77,67
1639971852,11,8
1639972504,46,12
1639973163,31,55
1639973787,12,17
1639973882,20,1
1639974606,31,46
1639975687,28,10
1639976043,53,13
1639977605,75,42
1639977843,10,0
1639979549,19,26
1639979643,66,51
1639980363,38,41
1639981448,44,25
1639982523,49,46
1639983390,28,25
1639983610,37,30
1639984324,26,0
1639985530,45,68
1639986122,24,9
1639986483,10,1
1639987689,47,83
1639988283,34,0
1639989849,51,67
1639990445,27,6
1639991767,29,23
1639992606,61,85
1639993710,12,12
1639994044,45,14
1639994763,13,35
1639995605,12,15
1639995843,47,0
1639996564,26,58
1639997526,17,11
1639997644,39,7
1639999471,10,841
1639999804,60,85
1640001368,40,21
1640001964,65,54
1640002683,786,0
1640003525,397,0
1640003763,43,73
1640004482,30,4
1640005690,65,63
1640006284,20,1
1640007628,24,17
1640008083,61,43
1640008443,17,0
1640009527,21,8
1640010244,62,33
1640010605,15,40
1640011689,50,20
1640012043,17,1
1640013611,49,50
1640014924,54,49
1640015547,16,10
1640015644,30,0
1640016363,17,41
1640017447,17,12
1640017805,42,59
1640018884,36,17
1640019388,24,17
1640020323,48,33
1640021288,40,9
1640021764,30,72
1640022483,28,0
1640023206,27,786
1640023923,53,49
1640024283,9,0
1640025146,21,12
1640025362,26,60
1640026083,19,8
1640027049,24,11
1640027524,302,31
1640029210,22,26
1640029683,61,53
1640031125,16,18
1640031483,47,47
1640032563,30,83
1640033067,22,20
1640033643,30,14
1640034967,26,23
1640035805,64,91
1640037130,40,36
1640038683,59,38
1640039068,16,23
1640039763,29,41
1640040482,15,4
1640040968,23,20
1640042284,56,23
1640043124,18,15
1640043364,27,45
1640045290,365,0
1640045523,56,36
1640045882,7,0
1640046605,17,48
1640047229,15,31
1640048043,47,27
1640049129,44,43
1640049842,40,0
1640050205,6,38
1640051069,15,11
1640051282,45,22
1640051643,12,0
1640052966,20,10
1640053804,70,79
1640055126,36,7
1640055242,39,0
1640055610,0,7877
1640057046,25,21
1640057405,7839,0
1640058123,28,26
1640058988,22,10
1640059323,32,32
1640060284,20,0
1640060884,9,18
1640061006,30,62
1640062084,18,0
1640063051,30,67
1640063523,24,0
1640063883,13,0
1640065213,55,76
1640066043,30,9
1640067096,11,14
1640067122,24,23
1640068263,29,44
1640069048,19,13
1640069284,30,7
1640070423,34,36
1640071236,17,15
1640071442,18,0
1640072523,39,57
1640073367,24,21
1640073963,29,56
1640075527,45,20
1640076124,15,45
1640077687,27,19
1640077924,43,47
1640078284,6,0
1640079604,19,20
1640080084,40,65
1640080811,13,41
1640081546,21,25
1640083450,57,88
1640084043,9,0
1640085389,20,1005
1640085843,53,40
1640086206,5,45
1640087290,39,48
1640087480,0,256
1640088722,45,34
1640089447,487,0
1640090163,33,66
1640090523,7,0
1640091364,13,10
1640092323,1065,63
1640093309,29,10
1640093763,25,63
1640094123,12,5
1640095219,40,15
1640095563,14,45
1640097126,50,73
1640097363,5,6
1640099067,28,11
1640099164,51,41
1640100969,56,95
1640101325,21,15
1640102043,22,0
1640103126,23,13
1640103843,63,41
1640104563,275,339
1640105287,22,30
1640106363,37,81
1640107205,13,27
1640107804,45,314
1640109147,30,27
1640109243,86,34
1640109962,10,46
1640111049,36,27
1640112484,61,71
1640112966,22,25
1640114907,22,36
1640115364,81,148
1640116084,26,11
1640116812,15,41
1640118242,59,7808
1640118727,17,21
1640118963,7780,91
1640119683,15,0
1640120672,28,28
1640121483,40,61
1640122568,51,87
1640122923,20,18
1640123643,17,0
1640124728,13,19
1640125083,33,46
1640126888,31,17
1640129047,109,164
1640129407,13,72
1640130969,13,30
1640132283,68,69
1640132906,462,0
1640134083,41,328
1640134810,12,10
1640136725,108,119
1640137323,19,14
1640138673,12,268
1640138764,56,52
1640139483,18,0
1640140569,42,72
1640140923,23,5
1640141642,17,0
1640142730,13,11
1640143443,78,62
1640144163,24,88
1640144646,11,15
1640146593,75,83
1640148489,63,90
1640149922,47,67
1640150649,9,30
1640151005,32,77
1640152083,40,13
1640152587,21,26
1640153163,30,40
1640153882,18,0
1640154486,16,25
1640155324,37,62
1640156653,47,31
1640156764,25,37
1640157484,42,0
1640158587,23,42
1640158923,44,84
1640160484,24,39
1640161084,75,30
1640161805,21,52
1640162648,25,32
1640163243,63,13
1640164806,70,55
1640166728,65,96
1640166928,0,7280
1640168667,22,17
1640169006,7285,0
1640169722,23,0
1640170566,26,15
1640171164,36,55
